,X,Y,block,class,coord,description,plate,site,stratum,year
185,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"185. Jn. ’16—197, 17; south-west corner of quadrangle. Terra-cotta head of child, slightly smiling. Height 5' 5 in. Three tufts of hair, one on forehead and two over ears; head-dress of plaited ribbons, with bow on top. Socket—hole in neck for attachment—probably to a body of clay. Traces of gilt. For the three tufts of hair, cf. ‘ Stucco Sculptures ’, ch. 26, no. 85 = Pl. 160, h, and the centre amorino in the Gandhara sculpture no. 73, Pl. 216. Cf. jaulidﬁ Mem. Pl. XXV, f and p. 51, no. 5; and p. 385 supra. (Pl. 138, n.)",138-n,Jn,,1916
186,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"186. In. ’16—F29. Front of chapel 8. Bunch of pipal leaves belonging to the canopy over a Buddha. 7-7 5 in. across. Octagonal socket-hole underneath, for support. Of slightly burnt clay. For chapel 8 and its clay ﬁgures, see chapter 20, pp. 381—2.",,,,1916
187,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"187. 11. ’12—242; mound C; 3 ft. below surface. Head and bust of bull? terra-cotta. Height 5'2 5 in. Over the hair is a bandeau with high brim attached, having the appearance of a modern hat. Rosette in front, and two more rosettes below ears, which may be ear-pendants. Scarf over left shoulder. Right shoulder missing; mouth and cheeks damaged. Traces of black paint on hair. ~ It should be noted that this remarkable piece is a bust only, not part of a full-length ﬁgure. Its date is uncertain, as its form and style are unlike those of any other sculptures at Taxila. It is probably not earlier, however, than the fourth to ﬁfth century A.D. Cf. p. 224. supra. (PI- 137, a) Kalawan (nos. 173—8) Mohra Moradu (nos. 179—80) 470 TERRA—GOTTA AND CLAY OBJECTS [CH. 24 When describing the stucco ﬁgures from Kalawan (p. 3321), I draw attention to an unusual facial type found almost exclusively on that site, with rather short nose, full cheeks and chin and pronouncedly curved lips. The stucco heads in question are not of especially high-class style, but their character is so distinctive, that they can be picked out at a glance from among the countless other specimens at TaXila. The same observation applies to most of the terra-cotta and clay heads from the Kalawan monasteries, only that in their case the style and workmanship is of a very much higher order, putting them, along with the stucco reliefs of Mohra Moradu, among the ﬁnest products of the Indo-Afghan School. '",,,,1912
173,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"173. Kn. ’32-45; B20; 2 ft. 9 in. below surface. Terra-cotta head of Buddha. Height 18-1 in. Ushm'sha, forehead and left ear damaged. This is the largest head of Buddha in terra- cotta found at Taxila, and a ﬁne example of the conventional type, distinguished by great dignity and reserve. The clay has been intentionally, not accidentally, ﬁred. The body was no doubt of clay. The Buddha image to which this ﬁne head belonged was the centre ﬁgure of a group comprising nos. 174—6 as well as several other ﬁgures now reduced to fragments. For detailed description, see pp. 337—40 supra. (Pl. 137, d.)",137-d,Kn,,1932
174,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"174. Kn. ’32—46; from same spot as no. 173. Terra-Gotta head of Bodhisattva. Height 14 in. A superb example of the modeller’s art. Wears moustache, ear-rings, elaborate head— dress with the hair drawn back over ears. The head—dress, which is unique of its kind, is composed of a crescent—shaped crown in front, with a turret-like erection behind. The decoration of the crown is in imitation of encrusted jewels, With a foliate rim above and beaded border below. The side pieces are plain. The ear-ring (there is one only, on the left side) is of a very elaborate and unusual form, the cluster of drops being turned upwardsiinstead of downwards. The clay seems to have been intentionally, not accidentally, burnt. See no. 173. (P1. 137, c and frontispiece to this volume.)",137-c and frontispiece to this volume,Kn,,1932
175,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"17 5. Kn. ’32—43; from same spot as no. 173. Clay head of dew, with long hair waved back from the forehead. Height 8- 5in. Ushm'sha and ears missing. The clay has been ﬁred by accident in the conﬂagration of the monastery. See no. 173. (P1. 137, e.)",137-e,Kn,,1932
176,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"176. Kn. ’32—42; from same spot as no. 173. Clay head of monk, with shaven crown. Height 6-4 in. Right ear missing. Traces of lime—wash. Clay only half burnt, in accidental ﬁre. See no. 173. (P1. 137, f)",137-f,Kn,,1932
177,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"177. Kn. ’32—200; cell F12; ﬂoor-level. Portrait head in unbaked clay of a lay ﬁgure with hair falling over forehead. Height 79 in. The right side of the head is damaged. Probably a portrait of the donor of the group with his wife (no. 178), as in the Jauliaﬁ group no. 181. The modelling has been done with an unusually free touch. Cf. p. 335 supra. (Pl. 137, h.)",137-h,Kn,,1932
178,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"178. Kn. ’32——183; cell F12; east side; ﬂoor-level. Portrait head of a female ﬁgure of burnt clay, with long wavy hair parted down the centre and taken back over the ears. Height 4-7 5 in. Crescent tiara on crown. Traces of lime—wash. In all probability a portrait of the wife of the donor, no. 177. (P1. 137, i.)",137-i,Kn,,1932
179,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"179. Another image of the Buddha in the strictly conventional style comes from Mohra Moradu. It is an exceptionally ﬁne piece of modelling and has the advantage of being un- usually well preserved: Mm. ’15—21; monastery. Image of the Buddha, seated cross—legged in the dhydna—mudrd, with saﬁghdﬂ covering both shoulders. Height 20 in. The hair is taken back in waves over the ushm'sha. On the forehead, between the brows, the small ﬁrm? is shown in relief. Though formalised, the features are a shade less lifeless than is usual, and the drapery more naturalistic. On these grounds the image might be taken to be earlier than the generality of sculptures at 1 Cf. also ch. 26, pp. 530—1. i g           ”NJ, . m‘éﬂerJw-in ,, ,.         CH. 24] TERRA-GOTTA AND CLAY OBJECTS 471 Mohra Moradu, but there is no doubt that it is a work of the Indo-Afghan School and that its merits are due t6 the more than ordinary ability of its author. The image is made of buff-red clay, well baked as to the head, but indifferently in the body. It originally occupied the small niche in front of cell 21 in the monastery courtyard. Cf. p. 361 supra; A.S.R. (1915), P1. XXIV, e and p. 30. (Pl. 138, ]) Among other terraocotta heads of the Buddha from Mohra Moradu it'may be noted that one (Mm. ’15—152) is made of a half-inch thickness of terra-cotta on a core of coarse earth, and that the whole was ﬁnished with a thin clay wash covered with gold-leaf, some of which still adheres to it in patches. There was no lime-slip beneath the gold. In another head (Mm. ’ 15—149), which is completely in the round, each ringlet of hair was made and ﬁxed separately. The only other head from this site that deserves mention, is the following:",138-],Mm,,1915
180,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"180. Mm. ’15—218; cell 6; 6 ft. below surface. Terra—cotta head of a dew, height 4-5 in., with long wavy hair and dreamy half-closed eyes, as in the dew of the terra—cotta group at Jauliaﬁ, no. 181, and of the stucco group at Mohra Moradu, no. 30. As in those cases, the ﬁgure was at the top of a group and intended to be looking down from above, with the head inclined forward and seen three-quarter face only. This explains why the top of this head is ﬂattened at the point where it rested against the sofﬁt of the niche. The surface of the terra-cotta is covered with a white lime slip. Cf. p. 361 supra. (P1. 138, k.) 181. In. ’27—F 583. How the various ﬁgures described above—Buddhas, Bodhisattvas, lay-worshippers, monks and draws—were grouped together on the walls of the stﬁpas or monasteries we have already seen well exempliﬁed in the stucco reliefs at both Mohra Moradu and Jauliaﬁ, but a still more instructive example is provided by a remarkable group at Jauliaﬁ, which was executed in clay and by a lucky chance converted into terra-cotta by a ﬁre which burnt down the monastery. This group occupied a large shallow niche (5 ft. 6 in. x 4 ft. 10-5 in.) in front of cell 29, protected from the weather by the broad veranda which ran round the four sides of the court. In the centre stands the Buddha, now headless, evidently in the abhaya attitude. To his right is a male ﬁgure of medium size wearing a tunic which reaches to his knees, trousers with buttons for lacing, a clasped and jewelled belt and a painted nap. Between this ﬁgure and the Buddha is a small female ﬁgure, clad in a long dress and ampleehawl; and,~totl1e Buddha’s left, a monk wearing a saﬁghdﬁ, with his right shoulder bare. Abeve, re the right-andleft- of the Buddha’s head and shoulders, are two dews, standing on 10111335 and leaking- down towards the Buddha. 0n the side walls of the niche were two large standing Bodhisattvas, but little of them, unfortunately, has survived. Of the ﬁgures on the back wall of the niche, the monk on the Buddha’s left is probably the abbot of the monastery, while the man wearing the conical cap and tunic is no doubt the donor of the group, and the little woman beside him, his wife. The dress and distinctive bearded face of the donor mark him clearly as a foreigner (mleccha) from the Persian side. Particularly noteworthy are his cap, laced-up trousers (or possibly leggings over the trousers) and the clasped belt which holds in his tunic round the hips. The last-mentioned was probably of gold or silver, either embossed or encrusted with gems. In true oriental fashion, the donor’s wife is represented as little more than half his size. Her dress, too, is of interest. It consists apparently of a long tunic like the Greek chitén, with a shawl (Indian sari; Greek himation) draped loosely over the left arm and shoulder and round the legs in front, leaving the tunic visible over the upper part of the body. Her ornaments consist of two bangles on each wrist, an armlet on the right arm, a heavy neck- lace, and a lighter girdle (mekhald) round her hips. Her cap appears to be provided with the characteristic Persian cheek-pieces or band which passes beneath the chin, and to be secured with cross straps fastened with a medallion in front and tied at the back of the neck. The dress worn by the celestial dew to the proper right of the Buddha is much the same as that Worn by the woman below, except that the under-tunic is so disposed as to leave the right shoulder bare and that the dew’s long wavy curls are unconﬁned by a cap. A feature of this dew that merits 60-2   Jauli'aﬁ (nos. 181—6)   l l l g l l E l l 5 E landial  ",138-k,Mm,,1915
4,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"4.72 TERRA—GOTTA AND CLAY OBJECTS [01-1. 24 particular notice is the dreamy expressionof the eyes, the lids of which are half-closed, as they almost invariably are in conventional images of the Buddha. The expression is one that from time immemorial had been associated with yoga, and from the yogi type had been transferred to that of the Buddha. Later on, in the early medieval period, it evidently came to be regarded as a characteristic trait of the celestial devas who offered their worship and tribute to the Buddha. Compare, for example, the devas in the Mohra Moradu stucco relief no. 30, and the terra—cotta head from the same site no. 180. Cf. p. 381 supra;]aulidﬁ Mem. Pl. XVII, a, b. (Pls. I 38, o; 139.)",,,,
182,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"182. Jn. ’28—F 582. A youth carrying a basket of fruit and ﬂowers, from wall group in chapel E I. Height 24-5 in. He wears trousers and a tunic which reaches to the knees and is fastened on the left shoulder with buttons and loop knot. He may be a servant of the donor, or possibly the donor himself, offering the fruit and ﬂowers to the Buddha, whose image, on the right of the youth, has disappeared. Observe the long ear—lobes pierced for ear-rings, which were once no doubt inserted. The ﬁgure is of clay which has been accidentally burnt, on the surface only, to terra—cotta. Cf. pp. 377—8 supra and j‘aulz'dﬁ Mem. Pl. XII, 12. Among the sculp— tures from Hadda now in the Musée Guimet in Paris is a somewhat similar ﬁgure (no. 1724.1) holding a dish or basket of what appear to be lotus buds, but the material in that case is stucco not terra-cotta. (Pl. 138, p.)",138-p,Jn,,1928
183,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"183. In. ’16—197, a; south—west corner of men. court. Mask of clay, probably from a ﬁgure of Vajrapani, wearing drooping moustaches, whiskers and beard. Height 4-87 in. The features are strongly marked and the modelling exceptionally ﬁrm and clean, showing a ﬁne appreciation of form and line. The clay has been accidentally burntmon the surface only-40 terra-cotta. Cf. jaulz‘dﬁ Mem. Pl. XXV, e and p. 5r, no. 4, and p.- 385 supra. (Pl. x38, 1.)",x38-1,,,1916
184,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"184. In. ’16~F28; mun. court. Terra-corral head of child with lips parted in smile, hair falling over forehead, ﬁnely curved brows and chubby cheeks, the whole having a remarkably modern look. Height 4-5 in. Covering the surface is a slip and lime-wash. Nose damaged. Cf. jaulidﬁ Mem. Pl. XXV, d and p. 51, no. 6. With this and the following number may be compared a small stucco head of an ‘amorino’ from Hadda, now in the Musée Guimet (no. 172 57), though it has not quite such a laughing expression. Cf. p. 385 supra. (Pl. I 38, m.) ' 185. In. ’16—197, 12; south-west corner of quadrangle. Terra-Gotta head of child, slightly smiling. Height 5-5 in. Three tufts of hair, one on forehead and two over ears; head-dress of plaited ribbons, with bow on top. Socket-hole in neck for attachment—probably to a body of clay. Traces of gilt. For the three tufts of hair, cf. ‘ Stucco Sculptures ’, ch. 26, no. 85 = Pl. 160, h, and the centre amorino in the Gandhara sculpture no. 73, Pl. 216. Cf. jaulidﬁ Mem. P1. XXV, f and p. 51, no. 5; and p. 385 supra. (P1. 138, n.)","I 38-m, 138-n",,,1916
186,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"186. In. ’I6—F29. Front of chapel 8. Bunch of pipal leaves belonging to the canopy over a Buddha. 775 in. across. Octagonal socket-hole underneath, for support. Of slightly burnt clay. For chapel 8 and its clay ﬁgures, see chapter 20, pp. 381—2.",,,,
187,,,, XXIV. Buddhist terra-cotta and clay ﬁgures (nos. 164-87),,"187. J1. ’12—242; mound C; 3 ft. below surface. Head and bust of buff terra—cotta. Height 5'2 5 in. Over the hair is a bandeau with high brim attached, having the appearance of a modern hat. Rosette in front, and two more rosettes below ears, which may be ear-pendants. Scarf over left shoulder. Right shoulder missing; mouth and cheeks damaged. Traces of black paint on hair. > It should be noted that this remarkable piece is a bust only, not part of a full-length ﬁgure. Its date is uncertain, as its form and style are unlike those of any other sculptures at Taxila. It is probably not earlier, however, than the fourth to ﬁfth century A.D. Cf. p. 224. supra. (PI- 137, g.) Single female ﬁgures 442 TERRA—COTTA AND CLAY OBJECTS [(311.24 eminence on this subject to decry the work of the North-West from the Gandhara period onwards, treating its productions as little more than pale and elfete reﬂex— ions of classical prototypes, and claiming for Hindustan and Central India Virtually the whole credit for the great outburst of formative art which distinguished the Gupta School. We know now from these remains at Taxilaithat, whatever Hellenistic tradition may have lingered on into the ﬁfth century, the Indo-Afghan School was anything but a mimetic one. It was conservative to the extent that it perpetuated many of the orthodox forms ofBuddhist imagery, but it was essentially a living art, instinct with new energy and creative power, and it made most valuable contributions to the later art of Hindustan and Central India. The time when it may truly he said that art at Taxila was mainly an imitation of Hellenistic art was during the Parthian period, and we have only to turn to the stucco ﬁgures of that period from Sirkap to understand how degenerate Hellenistic art could become in the hands of Indian imitators who had no creative genius of their own. Three centuries later conditions had entirely changed: the sculptors of the Indo~Afghéin School were still making use here and there of Hellenistic motifs and ideas, but only to assimilate them into the body of their own art, which in its own way was just as original, forceful and independent as the Gupta art of Hindu— stan and more so than contemporary Byzantine art in the West. Some general remarks on the terrancottas from the Bhir Mound will be found in vol. I at pp. 104mg, 108, III; and on those from Sirkap at pp. 127—8, 133, 203, 208-9. Other references are given in the individual entries of the catalogue below. Type a. Primitive idol type.",,,,1912
1,47,72,, I. ‘Nude Mother’ or ‘Earth goddess’ type (nos. I~8),"47,72","I. Bm. ’20—717; sq. 47'72’; stratum III. Miniature female ﬁgure of terra-cotta with buff slip. Height 2-37 in. No arms; the legs end in a point immediately below the thighs, the division between them being shown by lightly incised lines. The nose is pinched, as in pre- historic ﬁgures, and round the neck is a series of bands or torques such as are also found on ﬁgures of the Chalcolithic Age. These, as well as a hip-girdle and cross-straps in front of the body, are shown by lightly incised lines. The hair, which falls down the back of the neck, is square-cut and indicated by crossed lines. Behind the head, in the middle of the hair, is a rosette, and three other rosettes on the top of the head. In the ears are rosette ear—rings. The idol is probably of prehistoric date, having found its way by chance into the later ruins of the Bhir Mound, but it is also possible that this and the four following ﬁgurines came from ritual tanks of the kind described below (nos. 153—63). Cf. the ﬁgures in P1. I 36, w and x (nos. 158, 159).I (Pl. I32, no. I.)",I32-I,Bm,3,1920
2,49,88,C, I. ‘Nude Mother’ or ‘Earth goddess’ type (nos. I~8),"49,88","2. Sk. ’30—5 12; Block C’; sq. 49-88’; stratum VII. Standing female ﬁgure of ﬁne terra-cotta adorned with incised lines and rosettes. Height 3 in. Much like no. I, but the legs are longer, there are four rosettes on the chest, and the torque or necklace is modelled in relief. Head missing. For the rosettes, see my remarks on the red stone statuette of the Chalcolithic Age from Harappa (M .I .0. vol. I, p. 4.6 and P1. X). The parallel lines around the legs in this and I The idol shows no mark of attachment at the base, but this would be readily accounted for if it was set up in a socket-hole or if the tank was made of clay, as in modern Bengal. i”     CH. 24] TERRA—GOTTA AND CLAY OBJECTS 443 nos. 1 and 3 probably represent a series of anklets, like those so commonly found on female ﬁgures at Saﬁchf. (Pl. 132, no. 2.) '",132-2,Sk,7,1930
3,51,117,, I. ‘Nude Mother’ or ‘Earth goddess’ type (nos. I~8),"51,117","3. Bm. ’30—290; sq. 51-117’; stratum II. Lower portion of a female ﬁgure. Height 4- 5 in. Pointed legs ending at the ankles. Hip-girdle, anklets and sex organ represented by incised lines. Red clay. (Pl.132, no 3.)",Pl.132-no 3,Bm,2,1930
4,,,, I. ‘Nude Mother’ or ‘Earth goddess’ type (nos. I~8),,"4. Erin. ’30—444; sq. II' -""61 , stratum II Crude female ﬁgure of red terra cotta. Height 4- 37 in. Legs missing from hips downwards; arms end in points above the elbows; eyes are formed of round pellets with a straight horizontal 1ncision across them. Three plaits of hair fall down the back. Torques, necklaces and hip—girdle are represented by punctured dots. Crude workmanship. (Pl. 132, no. 4.)",132-4,,2,1930
5,24,48,, I. ‘Nude Mother’ or ‘Earth goddess’ type (nos. I~8),"24,48","5. Bm. ’20—829; sq. 24-48'; stratum II. Crude female ﬁgure of red terra-cotta. Height 4-37 in. Legs missing; arms end in points above the elbows; eyes as in preceding example. Long hair indicated by lines down back; torque and hip-girdle by punctured dots. Crude workmanship. (P1. 132, no. 5.) Type 1). Later ﬁgures under Graeco-Parthianinﬂuence. These come from the Parthian city of Sirkap. The modelling is inﬂuenced by Hellenistic work, but note that in no. 8 the arms end in points just below the shoulders, as they do in primitive Indian ﬁgures. On the other hand, the legs are well formed in all three specimens, and the thighs are strongly developed, as they frequently are in Indian ﬁgures, notably in the Mathura School. No. 8 is in the round; the other two are votive plaques 1n relief.",132-5,Bm,2,1920
6,,,E, I. ‘Nude Mother’ or ‘Earth goddess’ type (nos. I~8),,"6. Sk. ’1;6—362 Block E’; sq. 75 76’; stratum II. Ex-voto relief with standing female ﬁgure, of muddy brown clay. Height 4 in. No wash or slip. Head, feet and hands missing. Arms hanging at full length on either side of body. Cf. p. 184 supra. (Pl. I 32, no. 6.)",I 32-6,Sk,2,
7,8,61,1, I. ‘Nude Mother’ or ‘Earth goddess’ type (nos. I~8),"8,61","7. Sk. ’16—594; Block 1; sq. 8-61’; stratum II. Ex—voto plaque with standing female ﬁgure, of greyish black terra—cotta. Height 4'2 5 in. Head and legs below knees missing. Right hand raised to waist. Left hand on hip. Cf. p. 142 supra. (Pl. 132, no. 7.)",132-7,Sk,2,1916
8,161,62,K, I. ‘Nude Mother’ or ‘Earth goddess’ type (nos. I~8),"161,62","8. Sk. ’14—89; Block K; sq. 161-62'; stratum II. Standing female ﬁgure in the round of red terra—cotta. Height 3-62 in. Head and feet missing. Arms end in points below shoulders. Down the back is a plait of hair. (Pl. I 32, no. 8.) With the exception of no. 16, these ﬁgures are in relief on ex-voto plaques. That they represent divine ﬁgures there can be no doubt. In nos. 9 and I 5 no folds are visible on the draperies; in the remainder the folds are ﬁnely delineated. The nature of the lower garment is not clear. In some it appears to be a dhoti or sari; in others it is more like a skirt, while 1n one specimen it is seemingly a pair of trousers such as Pathan and Hazara women generally wear at the present day. In some specimens the arms are at full length, holding out the skirt or trousers on either side of the legs (e.g. nos. 9 and 10); in others the right or left hand rests on the hip, while the other hand hangs down (e.g. nos. I 1—15). None of the ﬁgures are later than the second century B.C.",I 32-8,Sk,2,1914
9,49,126,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)","49,126","9. Bm. ’21—I,487; sq. 49:126’; stratum II. Ex-voto plaque with standing ﬁgure of a female deity in relief. Height 4- 75 in. Pinkish red terra-cotta. Figure wears wide trousers( P) and veil hanging from the top of the head down the back and to each side, as in no. I 5. Both arms are at full length and symmetrical. (P1.132, no. 9.) [CH. 24 444 NH HHH> HH> H>   {Hm 58H .3 I 2 .m» mm 0m Hm mic l a in mw um ow .ma ha 6w .v« .3 MN .ow omlhu «HIS .9 min H   ﬁmlu .nm .85 0.5me 2mg woumom .N ANM .08 03w «H2 as “new H33 .3de 22b wﬁvﬁﬁw .NH Aim .0m .85 macaw A3393: omummaoHHoHH «Joann—«Emcmvgww .HHH> 3N.w~ .88 $96 ENHHVGH =3 5 89mm 239 wﬁvcﬁm .HH> And ”on .83 Exam «no #33 .5 an?» @386 mutants ouswm 3&8 mEvﬁﬁm .H> Amlmu .85 mE “HM: co 3E0 5H3 .wﬁvsﬁm Know onEoH onmHnH .> ANION .85 mg.“ 8%; 5 EB a? 68me 36v onEoH ~89qu .>H A91? .85 “£un 3pr maﬁa?» was H253 £2 5 BE 5:9 mam—093m 3H2”. meEonH .HHH a; .88 ”2me MEBOHHIHHSH 5H3 Manx—3m bHoU 01.50 nH .HH Awlu .85 093 mmoﬁvow 43$ .8 “2%on uwdz .H     wmeﬁm 5&0 8&qu amEﬁmm Sim H Liam 3nd 3.3mm HHIHH H >H . 355w 933w §u0 >IH> “.3qu no.5 n.‘ HH>   H  ",P1.132-9,Bm,2,1921
83,,,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)",,83.5w H   «@532 HH   .u.m bah—moo 5+ HHH 33$ van—0H2 “Em   .o.m NEE—Goo ﬁe 3 Em >H   mmmHO mHUmHmO V<wHO QZ< <FFOog<yH~HmE m0 FM<HHO A<OHHHAH<~HGHE<~HHm 445   .355” .E :35” .: £933“ E 3382 “£02“ .82 mamasmmndm aimsﬁﬁmn .5     >HNN :HNN EVAN 50m MUN   :3va HH>N H>N >N >Um HEN HEN Hum     .93.on hm” d». 58%?an .8: 88¢ owlos .GM 88% wlmhu .5 89¢ «3.8 .JQ Scum m: van 5: .JQ 88m 6 6? «Ed cm” in Sch HS .ﬁ. Sod mm H 98 5: .AQ 50¢ +: «Em 8 Q: Q: 43 88m no .AQ 89¢ 3H «Em no do .3 50¢ ow .ﬁQ 50¢ Om .3. 50¢ m+ .an— Bod Q .3”    ,,,,
1,,,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)",,l. «almm H I. «mlo: AS 63 +3 .mS III I m: .u: how .03 .02 do .8 $0 .cw hm ”Hm 6N. ”mu II +m I Hm .w1o+,,,,
1,,,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)",,"I. u .uv “av     ONH o: ”o: mom .ww Mm   9: $5 mum o: m: +8 68 R .05 «m 6*       ! i «w W ﬁre .3 M Q? a: , ,4va air if .03 «um   _ 0.3 don , NON ,_ .mwmmNaJa <3“:le «QB ma, awn, .¢I~n , as .8 , , , on $3. H _ 9. .3 «av mm .mm   INS .03 £3 8? .m? 6 L9 53 I l ow 8N. hm     Rm L6H .85 8.5mm >30 was 380.38“ 31.335 (Evan Amolmmm .85 353 ""may? no o>mao> .EUHN ﬁne: .83 5:32 .50“ A3103 .85 munogﬁo 1:8th «EN 8003 «Zuﬁoooﬂ ANN AmINNH .85 ouﬂYMEEﬂh .MN AHNIo: .85 mom—£55 .NHN $7on .85 moﬁuwm .HHHNVVW Ahonlub .85 £343 .5 3.30 32:3 “Hana .89 .:>M A115 .85 £333 Go mamas?“ 8259“ >0H. .vam 3 .Oolwm .85 $.60 .39 .>N Ahlwm .85 wsovcwzoowmz (3N Ammlm¢ .85 85.5mm Mougmvéwwav can M030 .3an A: :Tvlom .85 835% gaveuom .HHN Amimm .85 23m ma 03w Mnﬂuzgm 0.5mm 01.80.“ 98 £32 .Um   57 446 "" TERRA-GOTTA AND CLAY OBJECTS [011.24 TABLE SHOWING DISTRIBUTION OF TERRA~COTTA OBJECTS       I N S I RKAP Bl k Stratum VII Strata VI—V Stratum IV _: Strata III—II Stratum I cc 0) PreaGreek Greek Early Saka Saka-Parthian Surface EAST SIDE OF MAIN STREET I —~ - — ‘ '7) 42 — A —— — —~ 158, 159 —~ B — —— — 36 —— C __ _ __ M _ D — — ~ 34. 99 —~ E — —— ~~ 86, 126 - ~— F '— — M 4'7: SI: 63: 76’ _"" 81 G — —— W 124 — H —— —— «— r23 — 1 __ ' __ .w ,1. _._ J __ __ M. w __ K —- - 31 8, I13, Iss~7, —~ 162 L — ' -~ . ... 149652 __ WEST SIDE OF MAIN Smear I’ ~— 32, a, 71, :15, 105 42, a, 161 87 125 A’ - 49, I63 33, 116 46 ~ B’ - 52, 70, I19 ~ 95 — C’ . 2 25, 154 53, 88, no, —— —— 120 D’ —— —— — — — E’ __ __ —- 6, 107 —— F’ — —— —— —— —— G’ — 103, 104 — 48, 54, 60, 112 -— H’ —— —— — —— — K’ ,_ __ —— 30, 127, I60 - L’ —— - —— —- —— Second — —— —- 106 ~ Street (east)                   Note. Objects found in trial trenches orrspoil earth or outside the city wall are not included in the above Table.",,Mm,,
10,12,60,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)","12,60","10. Bm. ’21—372; sq. 12-60'; stratum II. Votive relief with lower part of a draped female deity wearing bangles and necklaces and holding the sides of the lower garment in her two hands. Height 4'2 5 in. Red clay, mixed with bajrz'. No wash or slip. The folds of the drapery are unusually ﬁne. (Pl. 132, no. 10.) .",132-10,Bm,2,1921
11,,,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)",,"11. Bm. ’14—265; stratum II. Votive relief with part of female ﬁgure, from waist to knees. Height 4-12 in. Wears siz'rz' or dhotz' and rests right hand on hip. Red terra-cottamixed with sand (Pl. 132, no. 11.)",132-11,Bm,2,1914
12,8,45,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)","8,45","12. Bin. ’19—3 59; sq. 8-45’; stratum II. Votive relief with lower half of a standing female} deity with full-ﬂowing skirt. Height 3-37 in. Right hand rests on waist; left hand holds side of her skirt. (Pl. 132, no. 12.)",132-12,,2,1919
13,,,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)",,"I3. Bm. ’30—345. Spoil earth. Similar to preceding. Height 3-5 in. Right hand of deity rests on hip; left hand holds side of drapery. Head and feet missing. (Pl. 132, no. 13.) CH. 24] TERRA-COTTA AND CLAY OBJECTS 447",132-13,Bm,,1930
14,,,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)",,"14. J1. ’13—5055 Mound D; 8 ft. below surface. Votive relief with standing and draped female deity, of red terra—cotta. Height 2-25 in. Left hand on hip. Head missing. Of Maurya age. Cf. p. 229. (P1. 132, no. 14.)",132-14,,,1913
15,,,," II. Female deity standing, with full-ﬂowing skirt (nos. 9—16)",,"15. Sk. ’14—266; stratum 11. Outside the city wall. Votive relief of reddish yellow terra— cotta with standing female. Height 5-5 in. No wash or slip. The ﬁgure is wearing an elaborate veil, which hangs down the back on either side of the head, ear—pendants,"" necklace and a wide-ﬂowing garment below the waist. Cf. no. 9 supra. Of Maurya age or'earlier. (Pl. 132, no. 15). It is to be noted that, though nos. 14 and 15 come from Jandial and Sirkap respectively, they are of the same age as the Bhir Mound specimens.",132-15,Sk,2,1914
